cancer_type,n_samples,Gene,n_samp_mut,frac_samp_mut,n_mut,mut_norm,age_diff,age_diff_l,age_diff_h,age_diff_p
UCEC,444,ARHGAP35,37,0.08333333333333333,39,3.2579730226059502,1.6266147562696034,-1.4497209510652445,4.702950463604451,0.804
UCEC,444,ARID1A,107,0.240990990990991,124,7.198448990084264,-1.8293405787179964,-3.5575320330270763,-0.10114912440891666,0.047
UCEC,444,ARID5B,29,0.06531531531531531,29,3.229397745584415,-2.002032458584509,-5.568844300677263,1.5647793835082449,0.131
UCEC,444,ATF7IP,12,0.02702702702702703,12,1.1901104106405909,-0.03364165398680541,-5.57659065969606,5.509307351722449,0.498
UCEC,444,ATM,22,0.04954954954954955,25,29.861320371546324,-0.33030832065347226,-4.171574940465094,3.5109582991581494,0.421
UCEC,444,ATR,14,0.03153153153153153,14,0.703855905504931,0.835405965060815,-4.296573018289434,5.967384948411064,0.588
UCEC,444,BCOR,39,0.08783783783783784,39,3.1082370798049133,0.7804609101157496,-2.2958747972190983,3.8567966174505974,0.695
UCEC,444,CCND1,21,0.0472972972972973,23,9.041189613891996,-3.841612668479563,-7.846249759310817,0.16302442235169146,0.039
UCEC,444,CHD3,23,0.0518018018018018,23,1.6945074666813196,1.201865592390007,-2.8027714984412473,5.206502683221261,0.747
UCEC,444,CHD4,59,0.13288288288288289,66,4.136027285811452,0.3072674369222739,-2.0588066154637334,2.673341489308281,0.599
UCEC,444,CTCF,62,0.13963963963963963,72,12.180536684280412,-5.575308320653477,-7.840923148071541,-3.3096934932354127,0
UCEC,444,CTNNB1,95,0.21396396396396397,101,15.474479098968708,-5.014664756297044,-6.928669114467255,-3.1006603981268333,0
UCEC,444,CTNND1,14,0.03153153153153153,15,2.881886795759354,3.2830250126798575,-1.6750369199517658,8.24108694531148,0.883
UCEC,444,DICER1,18,0.04054054054054054,21,1.4521832059754627,5.168739298394144,0.9779091304131597,9.359569466375127,0.978
UCEC,444,EP300,22,0.04954954954954955,23,1.2526959270593716,-0.10248223369696063,-4.107119324528215,3.9021548571342937,0.493
UCEC,444,ERBB2,13,0.02927927927927928,13,1.4236074149117122,5.088153217808056,-0.23744649618732439,10.413752931803437,0.964
UCEC,444,ERBB3,16,0.036036036036036036,19,1.9030216253539427,-2.1871504259166343,-6.592856627717152,2.2185557758838836,0.214
UCEC,444,FAT1,37,0.08333333333333333,45,1.5720381611428642,0.994136123790966,-1.8701200313491047,3.8583922789310368,0.72
UCEC,444,FBXW7,54,0.12162162162162163,55,10.190429722664197,2.71332804298288,0.12199315112637565,5.304662934839385,0.967
UCEC,444,FGFR2,46,0.1036036036036036,49,6.9360739532365105,1.3047937201628486,-1.4402848935567136,4.04987233388241,0.78
UCEC,444,FOXA2,22,0.04954954954954955,24,6.01842307131641,2.7163583460131946,-1.2040395674245779,6.6367562594509675,0.884
UCEC,444,INPPL1,16,0.036036036036036036,17,1.848390458757489,-3.2738377324181798,-7.9313123306004645,1.383636865764105,0.074
UCEC,444,KANSL1,14,0.03153153153153153,16,1.6832720344127874,-3.887808320653477,-8.688527198049886,0.9129105567429319,0.078
UCEC,444,KMT2B,51,0.11486486486486487,60,2.9560295939381778,-0.500308320653474,-2.9815703929795014,1.9809537516725535,0.361
UCEC,444,KMT2C,40,0.09009009009009009,44,1.2554718051863902,0.18605531571016343,-2.710508454055813,3.0826190854761397,0.574
UCEC,444,KRAS,81,0.18243243243243243,82,51.713857501681744,-1.7307961255315263,-3.8541974424549847,0.3926051913919322,0.062
UCEC,444,MAP3K1,18,0.04054054054054054,19,1.6149899318932337,0.6023232582938931,-3.803382943506625,5.008029460094411,0.58
UCEC,444,MAX,5,0.01126126126126126,5,7.009408396312285,-2.250308320653474,-10.836205044028963,6.335588402722015,0.287
UCEC,444,MSH6,6,0.013513513513513514,6,0.7626341345051382,-0.7836416539868125,-8.621614060183788,7.054330752210162,0.404
UCEC,444,MYCN,6,0.013513513513513514,6,1.751598399250511,-1.9503083206534768,-9.788280726850452,5.887664085543498,0.345
UCEC,444,NFE2L2,23,0.0518018018018018,25,20.485242848377453,-4.490308320653476,-8.331574940465098,-0.6490417008418543,0.021
UCEC,444,NRAS,11,0.024774774774774775,11,6.736410385087491,1.09514622480107,-4.694159340708472,6.884451790310612,0.643
UCEC,444,PBRM1,16,0.036036036036036036,16,1.1613841984158098,-0.4503083206534768,-5.2510271980498855,4.350410556742932,0.403
UCEC,444,PDS5B,15,0.033783783783783786,16,1.5267730719591812,-1.5753083206534768,-6.3760271980498855,3.225410556742932,0.277
UCEC,444,PIK3CA,173,0.38963963963963966,207,24.410387282262363,-1.1266368230689352,-2.4664197899504074,0.21314614381253705,0.092
UCEC,444,PIK3R1,90,0.20270270270270271,117,32.579730226059496,0.447127576782421,-1.3317628286094643,2.226017982174306,0.651
UCEC,444,PIK3R2,10,0.02252252252252252,10,2.074938726919329,2.249691679346526,-3.8220617109004467,8.321445069593498,0.752
UCEC,444,PPP2R1A,46,0.1036036036036036,49,14.438358025104575,2.32520188342815,-0.41987673029141215,5.070280497147712,0.913
UCEC,444,PTEN,229,0.5157657657657657,340,98.49953798897056,-2.420896555947593,-3.469048074165668,-1.3727450377295172,0.001
UCEC,444,RB1,11,0.024774774774774775,11,1.5029861706624406,-7.08667195701711,-12.875977522526652,-1.297366391507568,0.015
UCEC,444,RRAS2,3,0.006756756756756757,3,1.7027733567626917,-4.116974987320141,-15.200876239186702,6.966926264546419,0.242
UCEC,444,SCAF4,15,0.033783783783783786,15,1.7458561777928747,-3.316974987320144,-8.275036919951766,1.6410869453114794,0.107
UCEC,444,SIN3A,20,0.04504504504504504,23,2.7399414296416937,-3.972047451088258,-7.9766845419195125,0.03258963974299611,0.057
UCEC,444,SMC1A,17,0.038288288288288286,18,1.8858375912282648,-0.505863876209034,-5.032206155182484,4.020478402764416,0.383
UCEC,444,SOS1,17,0.038288288288288286,19,1.6760935619385102,-1.9239925311797919,-6.32969873298031,2.481713670620726,0.219
UCEC,444,SOX17,23,0.0518018018018018,23,6.729032060459794,0.41925689673782074,-3.5853801940934336,4.423893987569075,0.549
UCEC,444,SPOP,33,0.07432432432432433,35,10.859910075353168,2.4068345364893844,-0.840277544407765,5.653946617386534,0.898
UCEC,444,TAF1,44,0.0990990990990991,47,3.0102707442240826,1.698627849559287,-1.1041362167690463,4.50139191588762,0.885
UCEC,444,TP53,147,0.3310810810810811,150,61.432807993693615,3.163025012679853,1.590918737546325,4.735131287813381,0.998
UCEC,444,U2AF1,2,0.0045045045045045045,2,0.9656114471268377,4.549691679346523,-9.024987782134438,18.124371140827485,0.748
UCEC,444,ZFHX3,44,0.0990990990990991,47,1.6963373883516015,-0.024776405759865838,-2.827540472088199,2.7779876605684675,0.496
UCEC,444,ZMYM2,13,0.02927927927927928,14,1.3510151451818164,-2.164594034939192,-7.2965730182894415,2.9673849484110573,0.223
